,Address,Latitude,Longitude,Zone,Page,Total Distance,Order
826,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,31,125.06,20
827,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,31,125.06,21
828,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,31,125.06,22
829,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,31,125.06,23
830,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,31,125.06,24
831,"Connaught Place, Delhi",28.6314022,77.2193791,1,31,125.06,25
832,"Connaught Place, Delhi",28.6314022,77.2193791,1,32,123.99,0
833,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,32,123.99,1
834,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,32,123.99,2
835,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,32,123.99,3
836,"108, Delhi 110049",28.66418085,77.08805395000002,1,32,123.99,4
837,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,32,123.99,5
838,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,32,123.99,6
839,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,32,123.99,7
840,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,32,123.99,8
841,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,32,123.99,9
842,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,32,123.99,10
843,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,32,123.99,11
844,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,32,123.99,12
845,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,32,123.99,13
846,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,32,123.99,14
847,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,32,123.99,15
848,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,32,123.99,16
849,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,32,123.99,17
850,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,32,123.99,18
851,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,32,123.99,19
852,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,32,123.99,20
853,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,32,123.99,21
854,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,32,123.99,22
855,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,32,123.99,23
856,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,32,123.99,24
857,"Connaught Place, Delhi",28.6314022,77.2193791,1,32,123.99,25
858,"Connaught Place, Delhi",28.6314022,77.2193791,1,33,121.01,0
859,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,33,121.01,1
860,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,33,121.01,2
861,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,33,121.01,3
862,"108, Delhi 110049",28.66418085,77.08805395000002,1,33,121.01,4
863,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,33,121.01,5
864,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,33,121.01,6
865,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,33,121.01,7
866,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,33,121.01,8
867,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,33,121.01,9
868,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,33,121.01,10
869,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,33,121.01,11
870,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,33,121.01,12
871,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,33,121.01,13
872,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,33,121.01,14
873,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,33,121.01,15
874,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,33,121.01,16
875,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,33,121.01,17
876,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,33,121.01,18
877,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,33,121.01,19
878,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,33,121.01,20
879,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,33,121.01,21
880,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,33,121.01,22
881,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,33,121.01,23
882,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,33,121.01,24
883,"Connaught Place, Delhi",28.6314022,77.2193791,1,33,121.01,25
884,"Connaught Place, Delhi",28.6314022,77.2193791,1,34,120.74,0
885,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,34,120.74,1
886,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,34,120.74,2
887,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,34,120.74,3
888,"108, Delhi 110049",28.66418085,77.08805395000002,1,34,120.74,4
889,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,34,120.74,5
890,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,34,120.74,6
891,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,34,120.74,7
892,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,34,120.74,8
893,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,34,120.74,9
894,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,34,120.74,10
895,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,34,120.74,11
896,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,34,120.74,12
897,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,34,120.74,13
898,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,34,120.74,14
899,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,34,120.74,15
900,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,34,120.74,16
901,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,34,120.74,17
902,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,34,120.74,18
903,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,34,120.74,19
904,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,34,120.74,20
905,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,34,120.74,21
906,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,34,120.74,22
907,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,34,120.74,23
908,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,34,120.74,24
909,"Connaught Place, Delhi",28.6314022,77.2193791,1,34,120.74,25
910,"Connaught Place, Delhi",28.6314022,77.2193791,1,35,120.69,0
911,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,35,120.69,1
912,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,35,120.69,2
913,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,35,120.69,3
914,"108, Delhi 110049",28.66418085,77.08805395000002,1,35,120.69,4
915,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,35,120.69,5
916,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,35,120.69,6
917,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,35,120.69,7
918,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,35,120.69,8
919,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,35,120.69,9
920,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,35,120.69,10
921,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,35,120.69,11
922,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,35,120.69,12
923,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,35,120.69,13
924,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,35,120.69,14
925,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,35,120.69,15
926,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,35,120.69,16
927,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,35,120.69,17
928,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,35,120.69,18
929,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,35,120.69,19
930,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,35,120.69,20
931,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,35,120.69,21
932,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,35,120.69,22
933,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,35,120.69,23
934,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,35,120.69,24
935,"Connaught Place, Delhi",28.6314022,77.2193791,1,35,120.69,25
936,"Connaught Place, Delhi",28.6314022,77.2193791,1,36,118.37,0
937,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,36,118.37,1
938,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,36,118.37,2
939,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,36,118.37,3
940,"108, Delhi 110049",28.66418085,77.08805395000002,1,36,118.37,4
941,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,36,118.37,5
942,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,36,118.37,6
943,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,36,118.37,7
944,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,36,118.37,8
945,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,36,118.37,9
946,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,36,118.37,10
947,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,36,118.37,11
948,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,36,118.37,12
949,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,36,118.37,13
950,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,36,118.37,14
951,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,36,118.37,15
952,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,36,118.37,16
953,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,36,118.37,17
954,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,36,118.37,18
955,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,36,118.37,19
956,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,36,118.37,20
957,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,36,118.37,21
958,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,36,118.37,22
959,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,36,118.37,23
960,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,36,118.37,24
961,"Connaught Place, Delhi",28.6314022,77.2193791,1,36,118.37,25
962,"Connaught Place, Delhi",28.6314022,77.2193791,1,37,117.81,0
963,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,37,117.81,1
964,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,37,117.81,2
965,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,37,117.81,3
966,"108, Delhi 110049",28.66418085,77.08805395000002,1,37,117.81,4
967,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,37,117.81,5
968,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,37,117.81,6
969,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,37,117.81,7
970,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,37,117.81,8
971,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,37,117.81,9
972,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,37,117.81,10
973,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,37,117.81,11
974,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,37,117.81,12
975,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,37,117.81,13
976,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,37,117.81,14
977,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,37,117.81,15
978,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,37,117.81,16
979,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,37,117.81,17
980,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,37,117.81,18
981,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,37,117.81,19
982,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,37,117.81,20
983,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,37,117.81,21
984,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,37,117.81,22
985,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,37,117.81,23
986,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,37,117.81,24
987,"Connaught Place, Delhi",28.6314022,77.2193791,1,37,117.81,25
988,"Connaught Place, Delhi",28.6314022,77.2193791,1,38,117.58,0
989,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,38,117.58,1
990,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,38,117.58,2
991,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,38,117.58,3
992,"108, Delhi 110049",28.66418085,77.08805395000002,1,38,117.58,4
993,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,38,117.58,5
994,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,38,117.58,6
995,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,38,117.58,7
996,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,38,117.58,8
997,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,38,117.58,9
998,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,38,117.58,10
999,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,38,117.58,11
1000,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,38,117.58,12
1001,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,38,117.58,13
1002,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,38,117.58,14
1003,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,38,117.58,15
1004,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,38,117.58,16
1005,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,38,117.58,17
1006,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,38,117.58,18
1007,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,38,117.58,19
1008,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,38,117.58,20
1009,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,38,117.58,21
1010,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,38,117.58,22
1011,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,38,117.58,23
1012,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,38,117.58,24
1013,"Connaught Place, Delhi",28.6314022,77.2193791,1,38,117.58,25
1014,"Connaught Place, Delhi",28.6314022,77.2193791,1,39,117.33,0
1015,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,39,117.33,1
1016,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,39,117.33,2
1017,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,39,117.33,3
1018,"108, Delhi 110049",28.66418085,77.08805395000002,1,39,117.33,4
1019,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,39,117.33,5
1020,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,39,117.33,6
1021,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,39,117.33,7
1022,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,39,117.33,8
1023,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,39,117.33,9
1024,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,39,117.33,10
1025,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,39,117.33,11
1026,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,39,117.33,12
1027,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,39,117.33,13
1028,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,39,117.33,14
1029,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,39,117.33,15
1030,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,39,117.33,16
1031,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,39,117.33,17
1032,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,39,117.33,18
1033,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,39,117.33,19
1034,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,39,117.33,20
1035,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,39,117.33,21
1036,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,39,117.33,22
1037,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,39,117.33,23
1038,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,39,117.33,24
1039,"Connaught Place, Delhi",28.6314022,77.2193791,1,39,117.33,25
1040,"Connaught Place, Delhi",28.6314022,77.2193791,1,40,111.21,0
1041,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,40,111.21,1
1042,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,40,111.21,2
1043,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,40,111.21,3
1044,"108, Delhi 110049",28.66418085,77.08805395000002,1,40,111.21,4
1045,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,40,111.21,5
1046,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,40,111.21,6
1047,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,40,111.21,7
1048,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,40,111.21,8
1049,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,40,111.21,9
1050,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,40,111.21,10
1051,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,40,111.21,11
1052,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,40,111.21,12
1053,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,40,111.21,13
1054,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,40,111.21,14
1055,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,40,111.21,15
1056,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,40,111.21,16
1057,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,40,111.21,17
1058,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,40,111.21,18
1059,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,40,111.21,19
1060,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,40,111.21,20
1061,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,40,111.21,21
1062,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,40,111.21,22
1063,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,40,111.21,23
1064,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,40,111.21,24
1065,"Connaught Place, Delhi",28.6314022,77.2193791,1,40,111.21,25
1066,"Connaught Place, Delhi",28.6314022,77.2193791,1,41,109.34,0
1067,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,41,109.34,1
1068,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,41,109.34,2
1069,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,41,109.34,3
1070,"B1/154, Vishnu Garden, Delhi 110018",28.6524333,77.1000592,1,41,109.34,4
1071,"20b, Dsidc Shed, Tilak Nagar, Delhi 110018",28.6365482,77.0964961,1,41,109.34,5
1072,"Vikas Puri, Delhi 110018",28.6301441,77.0682683,1,41,109.34,6
1073,"E 19, Plot No 7 Cghs, Balaji Complex, Dwarika, Delhi 110075",28.6148521,77.0490279,1,41,109.34,7
1074,"K-113, Gurudwara Road, Near Santosh Park Primary School, Uttam Nagar, Delhi 110059",28.6190739,77.0566861,1,41,109.34,8
1075,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,41,109.34,9
1076,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,41,109.34,10
1077,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,41,109.34,11
1078,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,41,109.34,12
1079,"F 301/2, Friend Tower, Paschim Vihar, Delhi 110087",28.6695782,77.095956,1,41,109.34,13
1080,"108, Delhi 110049",28.66418085,77.08805395000002,1,41,109.34,14
1081,"581 Phase 5, Udyog Vihar, Delhi 122001",28.68219895,77.0884870400779,1,41,109.34,15
1082,"C 3/1, Delhi 110052",28.75934455,77.09735407754992,1,41,109.34,16
1083,"412, Gd-itl, Netaji Subhash Palace, Pitampura, Delhi 110034",28.6995123,77.1301047,1,41,109.34,17
1084,"131, Raja Garden, Delhi 110015",28.652182,77.1263056,1,41,109.34,18
1085,"Wz 480, E 13, Tyagi Market, Basai Darapur, Delhi 110015",28.6572257,77.1327816,1,41,109.34,19
1086,"D 191, Ring Road, Delhi 110015",28.6684172,77.136923,1,41,109.34,20
1087,"4/11, Jai Dev Park, Punjabi Bagh, Delhi 110026",28.6673005,77.1373216,1,41,109.34,21
1088,"B 1/31, New Moti Nagar, Delhi 110015",28.6637213,77.142878,1,41,109.34,22
1089,"206, C 3, Commercial Complex, Pooja House, Karampura, Delhi 110015",28.6647004,77.1468691,1,41,109.34,23
1090,"F 12a, Sudarshan Park, Moti Nagar, Delhi 110015",28.6588044,77.1446329,1,41,109.34,24
1091,"Connaught Place, Delhi",28.6314022,77.2193791,1,41,109.34,25
1092,"Connaught Place, Delhi",28.6314022,77.2193791,1,42,108.36,0
1093,"Cb-109, Ring Road, Naraina, Delhi 110028",28.6220547,77.1386441,1,42,108.36,1
1094,"Unit 1 B-257, Naraina Indl Area, Delhi 110028",28.6321053,77.1370662,1,42,108.36,2
1095,"E-38, Ring Road, Near Mayapuri Crossing, Rajouri Garden, Delhi 110027",28.6421518,77.11606037769263,1,42,108.36,3
1096,"38, Market No 1, Delhi 121001",28.5976698,77.04904787904695,1,42,108.36,4
1097,"A 27 Sector 5, Delhi 201301",28.59740795,77.05669444035006,1,42,108.36,5
1098,"Rama Park Extension, Main Najafgarh Road, Delhi 110059",28.61516205,76.97752770209998,1,42,108.36,6
1099,"Plot 41, Gurgaon, Gurgaon, Delhi 122001",28.4692855,77.034447,1,42,108.36,7
